Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Sierra Leone,SLE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.3310316,0.13233792,0.147043611,0.164493288,0.133181319,0.121661472,0.127508613,0.105533014,0.157845866,0.445835507,0.344703567,0.310883013,0.257176174,0.199960012,0.188882803,0.185899158,0.156191964,0.173579988,0.234787531,0.218533617,0.191407747,0.212864836,0.166234107,0.202267379,0.176410454,0.185171174,0.182927874,0.131206818,0.117277109,0.093672051,0.096149632,0.115802181,0.053662572,0.054204329,0.072383352,0.072833805,0.081391012,0.084013163,0.07682258,0.072786044,0.102752891,0.132315889,0.135480889,0.138501766,0.130215546,0.106717618,0.138877606,0.11713243,0.119976559,0.115707311,0.119853769,,,
El Salvador,SLV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.223487091,0.20394605,0.219970339,0.369495771,0.391773255,0.321075905,0.390653653,0.336899922,0.356611421,0.32778154,0.382836049,0.393804349,0.426527136,0.487651334,0.476915419,0.498189551,0.511266021,0.518347681,0.531260214,0.521742964,0.457926908,0.387264848,0.367869933,0.390626995,0.325255275,0.397198705,0.39281837,0.477161632,0.475334991,0.491310739,0.489919027,0.59547512,0.62213013,0.695097941,0.780193115,0.918661805,0.843061093,0.983882945,0.98595034,0.961157291,0.963705408,0.99374718,1.005199634,1.086835498,1.052165208,1.062804383,1.12295143,1.126519855,1.064017123,1.047293403,1.004884536,,,
San Marino,SMR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.030598466,0.031267464,0.03698959,0.034955198,0.045193598,0.043006843,0.044317807,0.070448324,0.046514297,0.047659754,0.062794376,0.0537781,0.067240162,0.074867993,0.090553843,0.129447262,0.11277419,0.168149126,0.105384541,0.084687325,0.133680323,0.043991823,0.114602192,0.150828165,0.116969659,0.141400446,0.151919461,0.161878491,0.162195804,0.152270098,0.002900366,0.000580265,0.00174785,0.001754757,0.001752055,0.001733413,,,,,0.070009191,0.066022014,0.073097055,0.071627278,0.069784417,0.068429224,0.066268509,0.067900922,0.066597894,0.063326217,0.063170514,,,
Serbia,SRB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.25427423,7.078578039,7.058388585,6.300834457,6.303583821,,,
South Sudan,SSD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.601404189,0.854487632,1.102750553,0.585906774,1.005517274,1.094284441,1.082798217,1.31033597,1.382428231,1.380387762,1.871017524,2.196952595,2.213740998,2.715136177,2.599041654,2.694668818,2.896989191,3.182507223,3.124762079,3.084859854,3.095836062,2.65993434,2.539331249,2.237534181,2.238272194,2.407372078,2.073574033,2.07233376,1.944915524,2.151758672,2.220942695,2.289197878,2.333846693,2.178118803,2.31640616,2.455536423,2.454911355,2.381393618,2.283038519,2.433703791,2.522884552,2.721011584,2.799364162,2.838407976,2.967528331,2.858575284,3.041369625,3.626839381,3.403822695,3.334476245,3.53505374,,,
Sao Tome and Principe,STP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.171208466,0.170428667,0.170746093,0.114270579,0.171331122,0.169776379,0.16653799,0.162079736,0.209423187,0.203045404,0.197546161,0.144765238,0.141869672,0.185581619,0.227258642,0.221954556,0.345641775,0.335625293,0.366463834,0.356319233,0.424810169,0.45369158,0.482490233,0.547231756,0.501715123,0.527014209,0.481215552,0.470080853,0.426037142,0.415806781,0.406073513,0.396749172,0.387792954,0.379461585,0.372037304,0.365636841,0.360262388,0.355676757,0.351426465,0.34696061,0.341904065,0.362088544,0.406183583,0.447634872,0.486204108,0.498056463,0.531094543,0.516194382,0.501274866,0.529179173,0.555518774,,,
Suriname,SUR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.491385104,1.437745257,1.614559722,1.688611325,1.870756397,2.394532296,3.208336625,3.797805174,4.027569145,4.137903375,4.323839478,4.591291785,4.684450933,5.702152919,4.370119174,5.544747285,5.501337818,5.231242495,6.584007897,6.295727869,6.48918264,5.54095195,5.09340165,3.720032787,4.176537585,4.252397075,4.621176718,4.54995709,4.771499658,4.635846007,4.453437374,5.089058912,5.044642942,5.081460952,5.031839579,5.006849849,4.823099422,4.782641127,4.766324462,4.677224775,4.557544121,4.787974951,4.689736908,4.601948787,4.645121343,4.764311153,4.834302613,4.784608362,4.738755695,4.744365817,4.540441176,,,
Slovak Republic,SVK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.479350298,7.567015035,7.407622162,7.861278042,7.71089696,7.546813464,7.709486624,7.526972102,6.924042259,7.317137791,7.300020532,7.349868072,7.212801455,7.291265255,7.245203938,6.809842069,6.981927349,6.291841722,6.694753412,,,
Slovenia,SVN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.250344854,6.609542582,6.705668873,7.238644496,7.519770415,7.985964946,7.666612166,7.681478736,7.172030117,7.611741112,7.731011817,7.766774914,7.884828934,7.931674693,8.094608116,8.033115441,8.499361307,7.50598504,7.482274333,,,
Sweden,SWE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.576406584,6.49624827,6.787859772,7.281603319,7.887921639,8.097993717,9.29736416,8.770023403,9.818341076,10.851792,11.48593183,10.44540223,10.43805819,10.73782262,9.790404726,9.865727011,10.74016326,10.39855991,9.610611026,10.24005514,8.634769908,8.344564986,7.482205547,6.999367874,6.877325362,7.471990516,7.412135421,7.111037004,6.808940899,6.53871228,5.973824825,6.176649502,6.371511318,5.968270452,6.211237315,5.748759111,6.526440228,5.860692136,5.985459792,5.769666514,5.612441529,5.747438275,6.434228598,6.115194532,6.062241404,5.710313512,5.459003216,5.253521937,5.326109585,4.704368708,5.599744235,,,
Swaziland,SWZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.094501379,0.010256711,,,0.028755146,0.205980202,0.50258538,0.552530147,0.659991569,0.701763164,0.822484995,0.871349874,0.807406576,0.761044763,0.621406471,0.652415394,0.625763224,0.619904205,0.775318909,0.764304202,0.771842625,0.702338914,0.682544151,0.412087545,0.49054837,0.623734925,0.623817689,0.568625662,0.544547326,0.523362681,0.49305459,0.367837403,0.290792304,0.142527078,0.512637375,0.471968845,0.346398092,1.194699829,1.179920365,1.182507101,1.116942038,1.064519461,1.040275998,0.957257321,0.941237241,0.922856455,0.908344534,0.936961718,0.946995872,0.8716982,0.857473675,,,
Sint Maarten (Dutch part),SXM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,0.162342837,0.158326497,0.1544,0.150598575,0.146941556,0.143427074,0.140055381,0.547313433,0.601860126,0.784832703,0.832186998,0.940803202,0.98442953,1.328973379,1.366023129,1.228044716,1.902868195,1.480465839,1.520221717,1.282167832,1.491840825,1.479910914,2.230667656,2.431088587,2.950681765,2.87616198,3.382256298,1.623957143,2.021242315,2.3028455,2.219031508,2.529820764,2.532189525,2.591282045,5.359238997,5.581006012,6.384529287,6.960569942,7.902822591,6.484062127,6.731690821,9.023042424,8.404463209,8.799066194,7.67614926,8.138955334,8.653142111,7.842976495,,,
Syrian Arab Republic,SYR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.701817876,0.646399567,0.654416563,0.714139971,0.835932809,0.681321623,0.881376155,0.79920877,0.999881608,1.174380361,1.043969071,1.346362817,1.137351483,1.117254659,1.322022489,1.478629032,1.758822695,1.813064375,1.82005109,2.60617582,2.322747728,2.871217426,2.547255692,2.807057762,3.208495846,2.779664478,2.844939055,3.184886689,3.149682943,2.859379653,3.007746352,3.369681335,3.369490505,3.474023394,3.480136022,3.068484416,3.00073042,2.700838045,3.225005598,3.274582014,3.118175946,2.921131354,2.298850416,3.138211019,2.891525871,2.787081694,2.849762461,2.935815481,3.327433779,2.953261068,2.872783035,,,
Turks and Caicos Islands,TCA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.717425329,0.688983529,0.665638047,0.857076078,0.821000784,0.777071413,0.726642227,4.554231831,4.385614215,4.102937063,4.575085066,5.173757326,5.506006006,5.348563482,5.334347208,5.205949731,,,
Chad,TCD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.018319148,0.016769326,0.027011966,0.028785393,0.030484962,0.032118858,0.025000571,0.034149083,0.035614379,0.045198342,0.034206048,0.040335828,0.031709027,0.041278976,0.037582005,0.044841371,0.043936457,0.046540324,0.044818864,0.045615477,0.046317352,0.04533133,0.04354382,0.042517245,0.043666665,0.035288637,0.035671635,0.036622005,0.011824197,0.017811374,0.024645581,0.011342669,0.013883722,0.015133393,0.015198785,0.014709289,0.014736456,0.01523137,0.014716772,0.015120896,0.021203807,0.019991957,0.018826192,0.040957837,0.039079158,0.039912774,0.039301342,0.043204244,0.046208883,0.039019815,0.040046478,,,
Togo,TGO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.04176239,0.057385536,0.054569873,0.065170616,0.079426162,0.077261809,0.101285266,0.106722646,0.099883286,0.118935048,0.130003437,0.144286786,0.177837447,0.17512357,0.160272135,0.129310094,0.130939894,0.183453957,0.138056346,0.523093415,0.264158322,0.222989199,0.251586739,0.180544413,0.193842175,0.169090331,0.210412729,0.220696874,0.221261338,0.226899719,0.204281495,0.216942287,0.209786609,0.211984944,0.199070377,0.222527872,0.24128422,0.218996286,0.252365113,0.324083828,0.278902135,0.232849882,0.240474316,0.278217388,0.258830227,0.241589043,0.214763329,0.225620698,0.243140073,0.244687203,0.244233521,,,
Thailand,THA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.135758677,0.14709481,0.173263019,0.185975008,0.24232064,0.234198897,0.289136694,0.360249824,0.491558761,0.406515087,0.416928499,0.507071587,0.559094372,0.608910272,0.587677805,0.576566797,0.663370095,0.724177725,0.77220461,0.791758787,0.846901222,0.787440714,0.769700652,0.846186264,0.899696499,0.935356976,0.937726086,1.05466983,1.21920312,1.412988455,1.693686126,1.840286964,1.997672638,2.251364862,2.487041244,2.841206051,3.139001966,3.207219679,2.808817826,2.966595699,3.02125836,3.204936651,3.385307334,3.600621666,3.877011603,3.907432741,3.964719289,3.968180421,3.956139955,4.173178387,4.446855558,,,
Tajikistan,TJK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.307270034,0.920537096,0.412830894,0.423481371,0.482273908,0.362550923,0.415309301,0.413350144,0.36159312,0.364406281,0.293743963,0.317863137,0.384642904,0.35831305,0.381752765,0.453281067,0.416839032,0.38849324,0.375001672,,,
Turkmenistan,TKM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.230142507,6.929965728,8.173835896,8.266491006,7.349139933,6.955136208,6.026994787,7.812127944,7.856311088,8.627406925,8.748658474,9.082222022,9.22668727,9.557075967,9.633369328,11.01556162,11.2033607,9.746089848,10.52245312,,,
Timor-Leste,TLS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.179401735,0.172866251,0.182025198,0.179037254,0.177125485,0.17528178,0.176901432,0.165169615,0.16048112,,,
Tonga,TON,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.178587662,0.172591779,0.166040299,0.159434783,0.153309085,0.147936474,0.143266438,0.185558142,0.180872053,0.132735675,0.304243214,0.214394294,0.254803182,0.295096856,0.251138582,0.373561072,0.328665218,0.324887038,0.401374766,0.437020585,0.433698539,0.510117602,0.469716701,0.508360526,0.508013811,0.507391994,0.506335702,0.582661568,0.735824348,0.733770747,0.809194557,0.961750296,0.922100102,1.074466304,1.111072802,1.146797598,1.143341163,1.177097355,1.134228949,1.316939779,1.235285111,1.451849671,1.480375039,1.765615753,1.71800955,1.561816561,1.732151116,1.505675097,1.567291907,1.664291163,1.514736114,,,
Trinidad and Tobago,TTO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.042576086,5.318140742,8.22557013,1.466683323,4.201774216,5.694904424,4.408841377,5.009898285,4.338359103,4.164175142,9.512532823,8.47383423,8.509402916,9.565009556,10.08096569,9.512932939,15.52742491,15.55665122,14.54124763,15.642726,15.60651262,15.65496453,16.44343259,14.31796662,15.1731235,17.72533915,14.68282839,14.65888192,13.16892745,13.3007593,13.87987518,17.11397456,16.95877044,13.51687065,15.87849632,16.70748151,17.30974717,15.25350903,15.30065962,18.03954519,19.3330297,19.66728259,21.0453369,21.57297401,24.01889987,22.03706591,24.66651221,35.46524534,32.31486142,36.42827243,38.16113079,,,
Tunisia,TUN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.409210934,0.413219709,0.412987372,0.438885211,0.608626004,0.532229806,0.60995309,0.638870928,0.729217813,0.766750589,0.730252974,0.808997391,0.894875928,0.896214474,0.982544075,0.988802531,1.018550977,1.147475938,1.238388743,1.41118106,1.486559524,1.498085256,1.415754792,1.63723944,1.639659356,1.644512167,1.610172285,1.528880767,1.586248073,1.662861143,1.626999657,1.862110553,1.769596697,1.906057246,1.808250221,1.756639352,1.84372724,1.838872165,1.928717924,1.938613247,2.083213363,2.151997085,2.148414623,2.174530478,2.259847268,2.273547313,2.283570039,2.334305092,2.421613821,2.376264895,2.453102066,,,
Turkey,TUR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.610472837,0.615079033,0.748240893,0.765934318,0.869389659,0.88350566,0.994606735,1.033139072,1.093926523,1.142442561,1.226269354,1.340519914,1.476537446,1.591944715,1.597384621,1.676582979,1.838406196,1.988590819,1.841493162,1.761191592,1.72560127,1.777485936,1.891140647,1.923452098,1.990035479,2.170012253,2.328932957,2.538822243,2.423182127,2.625356847,2.701287008,2.706413622,2.743063764,2.805933863,2.722366887,2.938559151,3.166047317,3.288384597,3.272105345,3.161240467,3.421439128,3.0349004,3.163197288,3.313845094,3.372049992,3.503954575,3.811521763,4.096007076,4.054292643,3.900066128,4.131030767,,,
Tuvalu,TUV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.082261435,0.067872816,0.071736044,0.072970211,0.091201657,0.099499413,0.113925466,0.141886987,0.129337499,0.136269624,0.129918593,0.175457231,0.14941097,0.212681906,0.149049378,0.142978558,0.169210649,0.118303481,0.125532256,0.114391294,0.100864631,0.110111468,0.108915137,0.108048932,0.111825717,0.1079129,0.102062247,0.102973335,0.095608225,0.089425289,0.093096579,0.092449814,0.086706543,0.093638095,0.084145628,0.118664412,0.112462542,0.091251138,0.078938561,0.076471594,0.077930661,0.089637923,0.100260939,0.103543524,0.115257857,0.144698857,0.149186902,0.149552649,0.154372513,0.147722792,0.152229977,,,
Uganda,UGA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.062123143,0.058093129,0.059258262,0.05779113,0.063434872,0.078241525,0.088438686,0.094445908,0.110759403,0.128465946,0.152953031,0.148258588,0.138405883,0.115123863,0.113486086,0.104654369,0.088879956,0.070330936,0.059264596,0.055403156,0.049965581,0.040836724,0.04100623,0.044842837,0.041113257,0.042268786,0.046378825,0.048936285,0.053026341,0.047455516,0.04579871,0.045645388,0.044694663,0.042840414,0.037982681,0.047913318,0.052073243,0.051971727,0.059237458,0.059900459,0.063141731,0.064605065,0.064312402,0.063670719,0.06669197,0.079531816,0.089356552,0.101792338,0.099467384,0.102430392,0.111346111,,,
Ukraine,UKR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.30446257,10.46607724,8.609437684,8.657036837,8.075959979,6.743789914,6.553863668,6.694721194,6.523008856,6.606930345,6.611364597,7.36744656,7.23097198,7.087746223,6.977902207,7.04363987,6.992462655,5.684995407,6.644867137,,,
Uruguay,URY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.701497452,1.602633763,1.540565782,1.639181814,1.709989379,2.049383348,1.984961009,1.775985148,1.760192349,2.001930436,2.043615953,2.060885689,2.15343142,2.046385119,2.012487382,2.109215094,2.075073823,1.977744435,1.99669126,2.167772554,2.002192929,1.831635255,1.649645797,1.28381677,1.153042928,1.094529466,1.048905776,1.167433501,1.566393471,1.580061056,1.28406391,1.454184888,1.638995935,1.405472916,1.27035441,1.423864349,1.675653755,1.698646007,1.727847842,2.032491317,1.597832898,1.529954953,1.388555973,1.382811929,1.687969452,1.736919031,1.996347685,1.797040724,2.487810617,2.348324962,1.970533651,,,
United States,USA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,15.99977916,15.68125552,16.0139375,16.48276215,16.96811858,17.45172525,18.12107301,18.59831788,19.08938916,19.85794566,21.11125227,20.98020348,21.74864198,22.51058213,21.50293038,20.40222407,21.15761537,21.53248401,21.96514631,21.77411499,20.77751491,19.7492974,18.56395007,18.54180517,18.95611586,18.85669719,18.70287126,19.33406449,19.9946205,20.0595756,19.10135589,19.07931196,19.1887997,19.35128717,19.46428538,19.36385544,19.62199049,19.87640503,19.77891432,19.82400911,20.24918916,19.65619321,19.6469218,19.58465737,19.7768452,19.7159606,19.22922866,19.34957722,18.60227269,17.31529716,17.56416397,,,
Uzbekistan,UZB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.315602779,5.402064898,4.959635116,4.428886241,4.443030355,4.30055571,4.888418527,4.829824673,4.86609698,4.888461793,5.021985727,4.798374196,4.612752495,4.275901097,4.399306334,4.35254939,4.396591009,4.199418491,3.6566778,,,
St Vincent and the Grenadines,VCT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.135902061,0.133923354,0.132214023,0.174272577,0.215513188,0.170613688,0.211086806,0.20897921,0.248287536,0.327710628,0.324308788,0.320822397,0.396582491,0.431337953,0.348972212,0.345169117,0.341508087,0.337975811,0.371778494,0.294570686,0.36485384,0.36171556,0.394679165,0.3916784,0.63625147,0.631775415,0.627451353,0.727222075,0.619582665,0.719147188,0.75039299,0.714277764,0.780927954,0.949850597,1.119135477,1.220954107,1.255380373,1.256275405,1.529006792,1.563622206,1.461403005,1.663900953,1.729237171,1.793683608,1.790230467,1.820871916,1.851884159,1.849557522,1.847642866,1.846103854,1.912062278,,,
Venezuela,VEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.528681457,6.596054261,6.620711347,6.629809313,6.442698052,6.683111614,6.062678983,6.77115718,6.537252167,6.651362879,6.952520568,5.639801714,5.451648248,5.596992804,6.107298349,5.009209731,4.345544984,4.662536266,4.854357702,5.234311771,6.014815554,5.914544657,5.841377589,5.667864408,5.526433432,5.846580342,6.155672509,6.072541761,6.18656692,5.65302014,6.188326949,5.709574889,5.116734047,5.87683196,6.008685459,6.030957339,5.44193406,5.819364606,7.125311101,7.208881879,6.24459109,6.936950414,7.628672323,7.446660394,6.407430798,6.796036706,6.319199907,6.356138973,6.643299264,6.484306113,6.946437116,,,
Virgin Islands (US),VIR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.044540598,0.051442334,0.049741993,0.056544033,0.108622212,0.128159933,0.266157759,0.378990595,0.372749437,0.444538051,0.6599553,0.560973425,0.515172617,0.547669351,0.406732342,0.453889548,0.283241771,0.30374236,0.299784878,0.309686917,0.313231453,0.323933299,0.330107045,0.340971777,0.304206164,0.359548889,0.383261116,0.420561846,0.366450753,0.270323355,0.324280765,0.319024157,0.313770455,0.330345655,0.370352788,0.404057351,0.473884388,0.606948117,0.629679947,0.622650871,0.691020496,0.777653439,0.890209458,0.978858285,1.111883452,1.188709097,1.229771824,1.349440117,1.493900259,1.62810111,1.728118437,,,
Vanuatu,VUT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,0.594888358,0.471727509,0.864246995,0.641713893,1.007813113,1.074161339,0.772775168,0.53054581,0.47239659,0.66655306,0.686371444,0.586651166,0.644044507,0.550716367,0.427123777,0.483303993,0.536165002,0.553735599,0.539106145,0.43294709,0.422768111,0.442703303,0.432789904,0.930653398,0.441010222,0.350189893,0.473606039,0.43638871,0.475152251,0.437766532,0.42518133,0.413017633,0.401963352,0.39234171,0.49091978,0.502891362,0.473628941,0.465083321,0.435939003,0.464949679,0.4348595,0.405494793,0.269454038,0.262710448,0.22208298,0.433370757,0.406724993,0.508350193,0.496591183,,,
West Bank and Gaza,PSE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.146326756,0.216594011,0.227865446,0.271057676,0.450151178,0.375598342,0.405640436,0.576681705,0.826080986,0.665291777,0.665297084,0.570947494,0.564577775,0.620611834,,,
World,WLD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.094377705,3.065308751,3.136274438,3.240629198,3.356937475,3.435774917,3.534581821,3.573279661,3.679566983,3.819624336,4.010872467,4.070758479,4.154958725,4.295902982,4.221249875,4.117938277,4.282226498,4.348274818,4.323994806,4.485382906,4.362816628,4.155380727,4.051029205,3.964197461,4.038292088,4.087822388,4.139363241,4.169065523,4.244424637,4.262915569,4.209731447,4.20215831,4.101781698,4.037233907,4.046273892,4.071889649,4.106224987,4.120874456,4.099299369,4.024818364,4.065362573,4.110120307,4.099452183,4.292394886,4.463941058,4.571993465,4.672369903,4.725739862,4.788503084,4.709551384,4.882256491,,,
Samoa,WSM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.135008514,0.163528688,0.158352478,0.184018601,0.208092158,0.230868511,0.196415864,0.19128277,0.213348072,0.208767435,0.204896106,0.252136664,0.24890886,0.246290861,0.219699239,0.387573241,0.312822364,0.526441492,0.690494124,0.61605164,0.636492793,0.656349282,0.722212692,0.717734858,0.713688387,0.71034806,0.707866568,0.706006931,0.704213748,0.746976871,0.765529733,0.759893462,0.775179986,0.767586091,0.716949273,0.77582012,0.770755973,0.766660278,0.763167783,0.801954442,0.798023068,0.81457791,0.809849823,0.846181554,0.861404745,0.876356098,0.870814533,0.885359965,0.879549072,0.87354903,0.867327137,,,
Yemen,YEM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.712578471,0.514209823,0.736723178,0.543265933,0.664013595,0.705248101,0.610376622,0.528163793,1.977247647,0.780511972,0.412017471,0.318514499,0.23785201,0.427200676,0.344729009,0.325139582,0.373822384,0.4205735,0.423185409,0.423355905,0.419709707,0.514749117,0.695086993,0.710286472,0.773196536,0.897057944,0.824594358,0.834146671,0.887963735,0.88694439,0.81393862,0.816333635,1.102831349,0.687086972,0.789603465,0.749114757,0.958728811,0.961879769,0.736533199,0.815604926,0.835419209,0.901395115,0.849785737,0.906886195,0.962712266,0.99524128,1.006477827,1.025027898,1.023211894,1.03726878,0.959963332,,,
South Africa,ZAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.629717694,5.694382974,5.729711711,5.799844192,6.170936478,6.467358764,6.332753076,6.465647794,6.527671679,6.629522043,6.780637796,7.457992265,7.425562594,7.335733678,7.306156383,7.489559811,7.642650886,7.748345425,7.66825744,8.125555139,8.2845264,9.108884713,9.690416511,9.831466985,10.35715394,10.35567205,10.30018019,9.990721548,10.171078,9.889897867,9.474819602,9.638385552,8.85379267,9.141031189,9.375637652,9.035236784,8.965942985,9.073136451,8.883571625,8.644088289,8.377511523,8.077163732,7.589962862,8.20549079,9.084158616,8.314869139,8.801452786,9.070662001,9.38279835,10.03407168,9.040531461,,,
Congo,COD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.152228066,0.150781684,0.135558726,0.139445632,0.116926456,0.142290044,0.134675336,0.124706248,0.178181223,0.18769493,0.135611859,0.14408884,0.143058624,0.14724568,0.151237105,0.141381631,0.144936663,0.143878019,0.141878587,0.146389029,0.132865308,0.139577263,0.110665907,0.141323058,0.135552279,0.121216591,0.109397605,0.121420915,0.122984564,0.130250189,0.11659413,0.103577784,0.095924494,0.086870735,0.06088876,0.070612349,0.07534244,0.066387759,0.056357739,0.048984857,0.035069425,0.03250789,0.031177338,0.033308684,0.036888471,0.041198432,0.043470347,0.045526555,0.047942352,0.044983989,0.048880628,,,
Zambia,ZMB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,0.943981055,1.093737886,0.948428248,1.258513758,1.163770273,1.054020328,0.899444873,0.875022674,0.907226373,0.989835987,0.875694558,0.822251144,0.784573637,0.705905499,0.634376157,0.636765436,0.603929443,0.557430397,0.564574382,0.508299625,0.424907332,0.402714118,0.410407573,0.373082495,0.422027568,0.340473428,0.311796037,0.300632253,0.298547417,0.296910457,0.2805897,0.245535687,0.206117701,0.256530168,0.241595521,0.183737993,0.180064887,0.184019957,0.185327116,0.192866798,0.190657157,0.198215836,0.188927373,0.136570512,0.148075061,0.168124038,0.183669271,,,
Zimbabwe,ZWE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,1.045374068,1.17917727,1.323656611,1.122961237,1.309828525,1.340453419,1.56785705,1.623323222,1.475805638,1.608986611,1.517721968,1.348470714,1.705221224,1.41315022,1.367666966,1.344011677,1.322099708,1.246042031,1.118705142,1.276181046,1.163589684,1.158414172,1.427889765,1.599637333,1.634020384,1.59196557,1.481972765,1.47424152,1.539094077,1.445760972,1.54397906,1.299902813,1.265762601,1.196070618,1.165512,1.278518776,1.110629838,0.998123346,0.943951557,0.838544909,0.782047762,0.847611861,0.812979928,0.801606495,0.637362943,0.677698004,0.720950743,,,
